n,factorization,omega,f,minimizers,above_sqrt,at_sqrt,equals_n_over_largest_prime
4579,19*241,2,19,241 482 723 964 1205 1446 1687 1928 2169,False,False,True
4580,2^2*5*229,3,20,229 458 687 916 1145 1374 1603 1832 2061 2290,False,False,True
4581,3^2*509,2,9,509 1018 1527 2036,False,False,True
4582,2*29*79,3,58,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817 1896 1975 2054 2133 2212 2291,False,False,True
4584,2^3*3*191,3,24,191 382 573 764 955 1146 1337 1528 1719 1910 2101 2292,False,False,True
4585,5*7*131,3,5,1834,False,False,False
4586,2*2293,2,2,2293,False,False,True
4587,3*11*139,3,3,1529,False,False,False
4588,2^2*31*37,3,31,296,False,False,False
4589,13*353,2,13,353 706 1059 1412 1765 2118,False,False,True
4590,2*3^3*5*17,4,18,765,False,False,False
4592,2^4*7*41,3,14,328,False,False,False
4593,3*1531,2,3,1531,False,False,True
4594,2*2297,2,2,2297,False,False,True
4595,5*919,2,5,919 1838,False,False,True
4596,2^2*3*383,3,4,2298,False,False,False
4598,2*11^2*19,3,11,418,False,False,False
4599,3^2*7*73,3,21,219 2190,False,False,False
4600,2^3*5^2*23,3,23,200,False,False,False
4601,43*107,2,43,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140 2247,False,False,True
4602,2*3*13*59,4,39,354 472,False,False,False
4604,2^2*1151,2,4,1151 2302,False,False,True
4605,3*5*307,3,15,307 614 921 1228 1535 1842 2149,False,False,True
4606,2*7^2*47,3,47,98 392 490,False,False,False
4607,17*271,2,17,271 542 813 1084 1355 1626 1897 2168,False,False,True
4608,2^9*3^2,2,4,2304,False,False,False
4609,11*419,2,11,419 838 1257 1676 2095,False,False,True
4610,2*5*461,3,10,461 922 1383 1844 2305,False,False,True
4611,3*29*53,3,53,174,False,False,False
4612,2^2*1153,2,4,1153 2306,False,False,True
4613,7*659,2,7,659 1318 1977,False,False,True
4614,2*3*769,3,2,2307,False,False,False
4615,5*13*71,3,13,710,False,False,False
4616,2^3*577,2,8,577 1154 1731 2308,False,False,True
4617,3^5*19,2,9,1539,False,False,False
4618,2*2309,2,2,2309,False,False,True
4619,31*149,2,31,149 298 447 596 745 894 1043 1192 1341 1490 1639 1788 1937 2086 2235,False,False,True
4620,2^2*3*5*7*11,5,132,105 700 735 840 1435 1470,True,False,False
4622,2*2311,2,2,2311,False,False,True
4623,3*23*67,3,69,67 134,True,False,True
4624,2^4*17^2,2,8,2312,False,False,False
4625,5^3*37,2,25,185 1480,False,False,False
4626,2*3^2*257,3,9,514,False,False,False
4627,7*661,2,7,661 1322 1983,False,False,True
4628,2^2*13*89,3,52,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780 1869 1958 2047 2136 2225 2314,False,False,True
4629,3*1543,2,3,1543,False,False,True
4630,2*5*463,3,10,463 926 1389 1852 2315,False,False,True
4631,11*421,2,11,421 842 1263 1684 2105,False,False,True
4632,2^3*3*193,3,12,1544,False,False,False
4633,41*113,2,41,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808 1921 2034 2147 2260,False,False,True
4634,2*7*331,3,14,331 662 993 1324 1655 1986 2317,False,False,True
4635,3^2*5*103,3,45,103 206 309 412 515 618 721 824 927 1030 1133 1236 1339 1442 1545 1648 1751 1854 1957 2060 2163 2266,False,False,True
4636,2^2*19*61,3,61,532,False,False,False
4638,2*3*773,3,6,773 1546 2319,False,False,True
4640,2^5*5*29,3,145,32 512 544,True,False,False
4641,3*7*13*17,4,51,182,False,False,False
4642,2*11*211,3,22,211 422 633 844 1055 1266 1477 1688 1899 2110 2321,False,False,True
4644,2^2*3^3*43,3,27,516,False,False,False
4645,5*929,2,5,929 1858,False,False,True
4646,2*23*101,3,2,2323,False,False,False
4647,3*1549,2,3,1549,False,False,True
4648,2^3*7*83,3,8,1162 1743,False,False,False
4650,2*3*5^2*31,4,6,775,False,False,False
4652,2^2*1163,2,4,1163 2326,False,False,True
4653,3^2*11*47,3,99,47 94 141 188 235 2209 2256 2303,True,False,True
4654,2*13*179,3,26,179 358 537 716 895 1074 1253 1432 1611 1790 1969 2148 2327,False,False,True
4655,5*7^2*19,3,5,1862,False,False,False
4656,2^4*3*97,3,12,1552,False,False,False
4658,2*17*137,3,2,2329,False,False,False
4659,3*1553,2,3,1553,False,False,True
4660,2^2*5*233,3,20,233 466 699 932 1165 1398 1631 1864 2097 2330,False,False,True
4661,59*79,2,59,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817 1896 1975 2054 2133 2212 2291,False,False,True
4662,2*3^2*7*37,4,18,1813,False,False,False
4664,2^3*11*53,3,8,1749,False,False,False
4665,3*5*311,3,15,311 622 933 1244 1555 1866 2177,False,False,True
4666,2*2333,2,2,2333,False,False,True
4667,13*359,2,13,359 718 1077 1436 1795 2154,False,False,True
4668,2^2*3*389,3,12,389 778 1167 1556 1945 2334,False,False,True
4669,7*23*29,3,7,2001,False,False,False
4670,2*5*467,3,10,467 934 1401 1868 2335,False,False,True
4671,3^3*173,2,27,173 346 519 692 865 1038 1211 1384 1557 1730 1903 2076 2249,False,False,True
4672,2^6*73,2,8,2336,False,False,False
4674,2*3*19*41,4,6,779 2337,False,False,False
4675,5^2*11*17,3,17,275 1375,False,False,False
4676,2^2*7*167,3,28,167 334 501 668 835 1002 1169 1336 1503 1670 1837 2004 2171 2338,False,False,True
4677,3*1559,2,3,1559,False,False,True
4678,2*2339,2,2,2339,False,False,True
4680,2^3*3^2*5*13,4,40,2223,False,False,False
4681,31*151,2,31,151 302 453 604 755 906 1057 1208 1359 1510 1661 1812 1963 2114 2265,False,False,True
4682,2*2341,2,2,2341,False,False,True
4683,3*7*223,3,21,223 446 669 892 1115 1338 1561 1784 2007 2230,False,False,True
4684,2^2*1171,2,4,1171 2342,False,False,True
4685,5*937,2,5,937 1874,False,False,True
4686,2*3*11*71,4,66,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704 1775 1846 1917 1988 2059 2130 2201 2272 2343,False,False,True
4687,43*109,2,43,109 218 327 436 545 654 763 872 981 1090 1199 1308 1417 1526 1635 1744 1853 1962 2071 2180 2289,False,False,True
4688,2^4*293,2,8,586,False,False,False
4689,3^2*521,2,9,521 1042 1563 2084,False,False,True
4690,2*5*7*67,4,70,67 134 201,True,False,True
4692,2^2*3*17*23,4,12,1173 2346,False,False,False
4693,13*19^2,2,13,361 722 1083 1444 1805 2166,False,False,False
4694,2*2347,2,2,2347,False,False,True
4695,3*5*313,3,3,1565,False,False,False
4696,2^3*587,2,8,587 1174 1761 2348,False,False,True
4697,7*11*61,3,7,671,False,False,False
4698,2*3^4*29,3,18,261,False,False,False
4699,37*127,2,37,127 254 381 508 635 762 889 1016 1143 1270 1397 1524 1651 1778 1905 2032 2159 2286,False,False,True
4700,2^2*5^2*47,3,100,47 94 141 188 235 282 2209 2256 2303 2350,True,False,True
4701,3*1567,2,3,1567,False,False,True
4702,2*2351,2,2,2351,False,False,True
4704,2^5*3*7^2,3,12,1568,False,False,False
4705,5*941,2,5,941 1882,False,False,True
4706,2*13*181,3,26,181 362 543 724 905 1086 1267 1448 1629 1810 1991 2172 2353,False,False,True
4707,3^2*523,2,9,523 1046 1569 2092,False,False,True
4708,2^2*11*107,3,44,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140 2247 2354,False,False,True
4709,17*277,2,17,277 554 831 1108 1385 1662 1939 2216,False,False,True
4710,2*3*5*157,4,6,785,False,False,False
4711,7*673,2,7,673 1346 2019,False,False,True
4712,2^3*19*31,3,152,31 62 93 124 155 186 217 248 279 310 341 372 403 434 465 496 527 558 589 620 651 682 713 744 775 806 837 868 961 992 1023 1054 1085 1116 1147 1178 1209 1240 1271 1302 1333 1364 1395 1426 1457 1488 1519 1550 1581 1612 1643 1674 1705 1736 1767 1798 1829 1922 1953 1984 2015 2046 2077 2108 2139 2170 2201 2232 2263 2294 2325 2356,True,False,True
4713,3*1571,2,3,1571,False,False,True
4714,2*2357,2,2,2357,False,False,True
4715,5*23*41,3,5,943 1886,False,False,False
4716,2^2*3^2*131,3,9,524,False,False,False
4717,53*89,2,53,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780 1869 1958 2047 2136 2225 2314,False,False,True
4718,2*7*337,3,14,337 674 1011 1348 1685 2022 2359,False,False,True
4719,3*11^2*13,3,33,143 286,False,False,False
4720,2^4*5*59,3,16,295 885,False,False,False
4722,2*3*787,3,6,787 1574 2361,False,False,True
4724,2^2*1181,2,4,1181 2362,False,False,True
4725,3^3*5^2*7,3,25,2268,False,False,False
4726,2*17*139,3,2,2363,False,False,False
4727,29*163,2,29,163 326 489 652 815 978 1141 1304 1467 1630 1793 1956 2119 2282,False,False,True
4728,2^3*3*197,3,12,1576,False,False,False
4730,2*5*11*43,4,55,602,False,False,False
4731,3*19*83,3,19,249,False,False,False
4732,2^2*7*13^2,3,28,169 338 2197 2366,False,False,False
4734,2*3^2*263,3,9,526,False,False,False
4735,5*947,2,5,947 1894,False,False,True
4736,2^7*37,2,8,592,False,False,False
4737,3*1579,2,3,1579,False,False,True
4738,2*23*103,3,2,2369,False,False,False
4739,7*677,2,7,677 1354 2031,False,False,True
4740,2^2*3*5*79,4,12,790 1580,False,False,False
4741,11*431,2,11,431 862 1293 1724 2155,False,False,True
4742,2*2371,2,2,2371,False,False,True
4743,3^2*17*31,3,9,2108,False,False,False
4744,2^3*593,2,8,593 1186 1779 2372,False,False,True
4745,5*13*73,3,13,365 730 1460,False,False,False
4746,2*3*7*113,4,6,791 1582,False,False,False
4747,47*101,2,47,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717 1818 1919 2020 2121 2222 2323,False,False,True
4748,2^2*1187,2,4,1187 2374,False,False,True
4749,3*1583,2,3,1583,False,False,True
4750,2*5^3*19,3,38,125 250 375 625 750 875 1000 1250 1375 1500 1625,False,False,False
4752,2^4*3^3*11,3,36,132 264,False,False,False
4753,7^2*97,2,49,97 194 291 388 485 582 679 776 873 970 1067 1164 1261 1358 1455 1552 1649 1746 1843 1940 2037 2134 2231 2328,False,False,True
4754,2*2377,2,2,2377,False,False,True
4755,3*5*317,3,15,317 634 951 1268 1585 1902 2219,False,False,True
4756,2^2*29*41,3,4,1189,False,False,False
4757,67*71,2,67,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704 1775 1846 1917 1988 2059 2130 2201 2272 2343,False,False,True
4758,2*3*13*61,4,78,61 122 183 244 305 366 427 488 549 610 671 732 793 854 915 976 1037,True,False,True
4760,2^3*5*7*17,4,35,136,False,False,False
4761,3^2*23^2,2,9,529 1058 1587 2116,False,False,False
4762,2*2381,2,2,2381,False,False,True
4763,11*433,2,11,433 866 1299 1732 2165,False,False,True
4764,2^2*3*397,3,12,397 794 1191 1588 1985 2382,False,False,True
4765,5*953,2,5,953 1906,False,False,True
4766,2*2383,2,2,2383,False,False,True
4767,3*7*227,3,21,227 454 681 908 1135 1362 1589 1816 2043 2270,False,False,True
4768,2^5*149,2,16,596 2384,False,False,False
4769,19*251,2,19,251 502 753 1004 1255 1506 1757 2008 2259,False,False,True
4770,2*3^2*5*53,4,18,265,False,False,False
4771,13*367,2,13,367 734 1101 1468 1835 2202,False,False,True
4772,2^2*1193,2,4,1193 2386,False,False,True
4773,3*37*43,3,37,129 387 2322,False,False,False
4774,2*7*11*31,4,14,1364 1705,False,False,False
4775,5^2*191,2,25,191 382 573 764 955 1146 1337 1528 1719 1910 2101 2292,False,False,True
4776,2^3*3*199,3,24,199 398 597 796 995 1194 1393 1592 1791 1990 2189 2388,False,False,True
4777,17*281,2,17,281 562 843 1124 1405 1686 1967 2248,False,False,True
4778,2*2389,2,2,2389,False,False,True
4779,3^4*59,2,27,354 1062,False,False,False
4780,2^2*5*239,3,20,239 478 717 956 1195 1434 1673 1912 2151 2390,False,False,True
4781,7*683,2,7,683 1366 2049,False,False,True
4782,2*3*797,3,6,797 1594 2391,False,False,True
4784,2^4*13*23,3,26,552,False,False,False
4785,3*5*11*29,4,55,87,False,False,False
4786,2*2393,2,2,2393,False,False,True
4788,2^2*3^2*7*19,4,36,399 798 1862 2261,False,False,False
4790,2*5*479,3,10,479 958 1437 1916 2395,False,False,True
4791,3*1597,2,3,1597,False,False,True
4792,2^3*599,2,8,599 1198 1797 2396,False,False,True
4794,2*3*17*47,4,6,2397,False,False,False
4795,5*7*137,3,5,959 1918,False,False,False
4796,2^2*11*109,3,22,436 2180,False,False,False
4797,3^2*13*41,3,39,246 369 738 2214,False,False,False
4798,2*2399,2,2,2399,False,False,True
4800,2^6*3*5^2,3,15,640,False,False,False
4802,2*7^4,2,2,2401,False,False,False
4803,3*1601,2,3,1601,False,False,True
4804,2^2*1201,2,4,1201 2402,False,False,True
4805,5*31^2,2,5,961 1922,False,False,False
4806,2*3^3*89,3,18,267 2403,False,False,False
4807,11*19*23,3,23,418 1463 1881,False,False,False
4808,2^3*601,2,8,601 1202 1803 2404,False,False,True
4809,3*7*229,3,21,229 458 687 916 1145 1374 1603 1832 2061 2290,False,False,True
4810,2*5*13*37,4,26,185,False,False,False
4811,17*283,2,17,283 566 849 1132 1415 1698 1981 2264,False,False,True
4812,2^2*3*401,3,12,401 802 1203 1604 2005 2406,False,False,True
4814,2*29*83,3,58,83 166 249 332 415 498 581 664 747 830 913 996 1079 1162 1245 1328 1411 1494 1577 1660 1743 1826 1909 1992 2075 2158 2241 2324 2407,False,False,True
4815,3^2*5*107,3,45,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140 2247 2354,False,False,True
4816,2^4*7*43,3,14,688 2064,False,False,False
4818,2*3*11*73,4,6,803 1606,False,False,False
4819,61*79,2,61,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817 1896 1975 2054 2133 2212 2291 2370,False,False,True
4820,2^2*5*241,3,20,241 482 723 964 1205 1446 1687 1928 2169 2410,False,False,True
4821,3*1607,2,3,1607,False,False,True
4822,2*2411,2,2,2411,False,False,True
4823,7*13*53,3,91,53 106 159 212 265 318 371 424 477 530 583 636 689 742 795 848 901 954 1007 1060 1113 1166 1219 1272 1325 1378 1431 1484 1537 1590 1643 1696 1749 1802 1855 1908 1961 2014,True,False,True
4824,2^3*3^2*67,3,24,201,False,False,False
4825,5^2*193,2,25,193 386 579 772 965 1158 1351 1544 1737 1930 2123 2316,False,False,True
4826,2*19*127,3,38,127 254 381 508 635 762 889 1016 1143 1270 1397 1524 1651 1778 1905 2032 2159 2286 2413,False,False,True
4827,3*1609,2,3,1609,False,False,True
4828,2^2*17*71,3,4,1207 2414,False,False,False
4829,11*439,2,11,439 878 1317 1756 2195,False,False,True
4830,2*3*5*7*23,5,105,598,True,False,False
4832,2^5*151,2,8,604,False,False,False
4833,3^3*179,2,27,179 358 537 716 895 1074 1253 1432 1611 1790 1969 2148 2327,False,False,True
4834,2*2417,2,2,2417,False,False,True
4835,5*967,2,5,967 1934,False,False,True
4836,2^2*3*13*31,4,124,273 351 2379,True,False,False
4837,7*691,2,7,691 1382 2073,False,False,True
4838,2*41*59,3,41,708,False,False,False
4839,3*1613,2,3,1613,False,False,True
4840,2^3*5*11^2,3,20,484,False,False,False
4841,47*103,2,47,103 206 309 412 515 618 721 824 927 1030 1133 1236 1339 1442 1545 1648 1751 1854 1957 2060 2163 2266 2369,False,False,True
4842,2*3^2*269,3,18,269 538 807 1076 1345 1614 1883 2152 2421,False,False,True
4843,29*167,2,29,167 334 501 668 835 1002 1169 1336 1503 1670 1837 2004 2171 2338,False,False,True
4844,2^2*7*173,3,4,2422,False,False,False
4845,3*5*17*19,4,15,1938,False,False,False
4846,2*2423,2,2,2423,False,False,True
4847,37*131,2,37,131 262 393 524 655 786 917 1048 1179 1310 1441 1572 1703 1834 1965 2096 2227 2358,False,False,True
4848,2^4*3*101,3,12,1616,False,False,False
4849,13*373,2,13,373 746 1119 1492 1865 2238,False,False,True
4850,2*5^2*97,3,10,970 1455,False,False,False
4851,3^2*7^2*11,3,99,49 2401,True,False,False
4852,2^2*1213,2,4,1213 2426,False,False,True
4853,23*211,2,23,211 422 633 844 1055 1266 1477 1688 1899 2110 2321,False,False,True
4854,2*3*809,3,6,809 1618 2427,False,False,True
4855,5*971,2,5,971 1942,False,False,True
4856,2^3*607,2,8,607 1214 1821 2428,False,False,True
4857,3*1619,2,3,1619,False,False,True
4858,2*7*347,3,14,347 694 1041 1388 1735 2082 2429,False,False,True
4859,43*113,2,43,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808 1921 2034 2147 2260 2373,False,False,True
4860,2^2*3^5*5,3,12,405,False,False,False
4862,2*11*13*17,4,13,748,False,False,False
4863,3*1621,2,3,1621,False,False,True
4864,2^8*19,2,16,1216,False,False,False
4865,5*7*139,3,7,1390,False,False,False
4866,2*3*811,3,2,2433,False,False,False
4867,31*157,2,31,157 314 471 628 785 942 1099 1256 1413 1570 1727 1884 2041 2198 2355,False,False,True
4868,2^2*1217,2,4,1217 2434,False,False,True
4869,3^2*541,2,9,541 1082 1623 2164,False,False,True
4870,2*5*487,3,10,487 974 1461 1948 2435,False,False,True
4872,2^3*3*7*29,4,168,29 58 87 116 145 174 203 232 261 290 319 348 377 406 435 464 493 522 551 580 609 638 667 841 870 899 928 957 986 1015 1044 1073 1102 1131 1160 1189 1218 1247 1276 1305 1334 1363 1392 1421 1450 1479 1508 1682 1711 1740 1769 1798 1827 1856 1885 1914 1943 1972 2001 2030 2059 2088 2117 2146 2175 2204 2233 2262 2291 2320 2349,True,False,True
4873,11*443,2,11,443 886 1329 1772 2215,False,False,True
4874,2*2437,2,2,2437,False,False,True
4875,3*5^3*13,3,39,125 250 375 500 625 750 875 1000 1125 1250 1375 1500 1625 1750,False,False,False
4876,2^2*23*53,3,92,53 106 159 212 265 318 371 424 477 530 583 636 689 742 795 848 901 954 1007 1060 1113 1166 1219 1272 1325 1378 1431 1484 1537 1590 1643 1696 1749 1802 1855 1908 1961 2014 2067,True,False,True
4878,2*3^2*271,3,2,2439,False,False,False
4879,7*17*41,3,7,697 1394 2091,False,False,False
4880,2^4*5*61,3,80,61 122 183 244 305 366 427 488 549 610 671 732 793 854 915 976 1037 1098 1159,True,False,True
4881,3*1627,2,3,1627,False,False,True
4882,2*2441,2,2,2441,False,False,True
4883,19*257,2,19,257 514 771 1028 1285 1542 1799 2056 2313,False,False,True
4884,2^2*3*11*37,4,12,407,False,False,False
4885,5*977,2,5,977 1954,False,False,True
4886,2*7*349,3,14,349 698 1047 1396 1745 2094 2443,False,False,True
4887,3^3*181,2,27,181 362 543 724 905 1086 1267 1448 1629 1810 1991 2172 2353,False,False,True
4888,2^3*13*47,3,8,2444,False,False,False
4890,2*3*5*163,4,6,1630,False,False,False
4891,67*73,2,67,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679 1752 1825 1898 1971 2044 2117 2190 2263 2336 2409,False,False,True
4892,2^2*1223,2,4,1223 2446,False,False,True
4893,3*7*233,3,21,233 466 699 932 1165 1398 1631 1864 2097 2330,False,False,True
4894,2*2447,2,2,2447,False,False,True
4895,5*11*89,3,5,1958,False,False,False
4896,2^5*3^2*17,3,9,544,False,False,False
4897,59*83,2,59,83 166 249 332 415 498 581 664 747 830 913 996 1079 1162 1245 1328 1411 1494 1577 1660 1743 1826 1909 1992 2075 2158 2241 2324 2407,False,False,True
4898,2*31*79,3,62,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817 1896 1975 2054 2133 2212 2291 2370 2449,False,False,True
4899,3*23*71,3,3,1633,False,False,False
4900,2^2*5^2*7^2,3,100,49 98 2401 2450,True,False,False
4901,13^2*29,2,13,377 2262,False,False,False
4902,2*3*19*43,4,6,817,False,False,False
4904,2^3*613,2,8,613 1226 1839 2452,False,False,True
4905,3^2*5*109,3,15,981 1962,False,False,False
4906,2*11*223,3,22,223 446 669 892 1115 1338 1561 1784 2007 2230 2453,False,False,True
4907,7*701,2,7,701 1402 2103,False,False,True
4908,2^2*3*409,3,12,409 818 1227 1636 2045 2454,False,False,True
4910,2*5*491,3,10,491 982 1473 1964 2455,False,False,True
4911,3*1637,2,3,1637,False,False,True
4912,2^4*307,2,16,307 614 921 1228 1535 1842 2149 2456,False,False,True
4913,17^3,1,17,289 578 867 1156 1445 1734 2023 2312,False,False,False
4914,2*3^3*7*13,4,26,2457,False,False,False
4915,5*983,2,5,983 1966,False,False,True
4916,2^2*1229,2,4,1229 2458,False,False,True
4917,3*11*149,3,3,1639,False,False,False
4918,2*2459,2,2,2459,False,False,True
4920,2^3*3*5*41,4,24,410 1025,False,False,False
4921,7*19*37,3,133,37 74 111 148 185 222 259 296 333 370 407 444 481 518 555 592 629 666 703 740 777 814 1369 1406 1443 1480 1517 1554 1591 1628 1665 1702 1739 1776 1813 1850 1887 1924 1961 1998 2035 2072 2109 2146 2183,True,False,True
4922,2*23*107,3,46,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140 2247 2354 2461,False,False,True
4923,3^2*547,2,9,547 1094 1641 2188,False,False,True
4924,2^2*1231,2,4,1231 2462,False,False,True
4925,5^2*197,2,25,197 394 591 788 985 1182 1379 1576 1773 1970 2167 2364,False,False,True
4926,2*3*821,3,6,821 1642 2463,False,False,True
4927,13*379,2,13,379 758 1137 1516 1895 2274,False,False,True
4928,2^6*7*11,3,14,2112,False,False,False
4929,3*31*53,3,93,53 106 159 212 265 318 371 424 477 530 583 636 689 742 795 848 901 954 1007 1060 1113 1166 1219 1272 1325 1378 1431 1484 1537 1590 1643 1696 1749 1802 1855 1908 1961 2014 2067 2120,True,False,True
4930,2*5*17*29,4,34,1305,False,False,False
