class	a0	a1	a2	a5	a3	a4	coefficient
cycle	1	6	2	3	2	0	-110
cycle	0	7	2	3	2	0	450
cycle	6	0	3	3	2	0	-1570
cycle	5	1	3	3	2	0	-880
cycle	4	2	3	3	2	0	980
cycle	3	3	3	3	2	0	-7020
cycle	2	4	3	3	2	0	810
cycle	1	5	3	3	2	0	480
cycle	0	6	3	3	2	0	-2220
cycle	5	0	4	3	2	0	-810
cycle	4	1	4	3	2	0	70
cycle	3	2	4	3	2	0	3750
cycle	2	3	4	3	2	0	810
cycle	1	4	4	3	2	0	420
cycle	0	5	4	3	2	0	1780
cycle	4	0	5	3	2	0	-1050
cycle	3	1	5	3	2	0	700
cycle	2	2	5	3	2	0	240
cycle	1	3	5	3	2	0	480
cycle	0	4	5	3	2	0	1780
cycle	3	0	6	3	2	0	-1510
cycle	2	1	6	3	2	0	-90
cycle	1	2	6	3	2	0	-110
cycle	0	3	6	3	2	0	-2220
cycle	2	0	7	3	2	0	-140
cycle	1	1	7	3	2	0	-120
cycle	0	2	7	3	2	0	450
cycle	1	0	8	3	2	0	-90
cycle	0	1	8	3	2	0	90
cycle	0	0	9	3	2	0	-180
cycle	7	1	0	3	3	0	140
cycle	6	2	0	3	3	0	-610
cycle	5	3	0	3	3	0	240
cycle	4	4	0	3	3	0	-50
cycle	3	5	0	3	3	0	-1180
cycle	2	6	0	3	3	0	-30
cycle	1	7	0	3	3	0	-200
cycle	0	8	0	3	3	0	-250
cycle	7	0	1	3	3	0	140
cycle	6	1	1	3	3	0	700
cycle	5	2	1	3	3	0	420
cycle	4	3	1	3	3	0	2560
cycle	3	4	1	3	3	0	1240
cycle	2	5	1	3	3	0	580
cycle	1	6	1	3	3	0	300
cycle	0	7	1	3	3	0	100
cycle	6	0	2	3	3	0	-610
cycle	5	1	2	3	3	0	420
cycle	4	2	2	3	3	0	1800
cycle	3	3	2	3	3	0	1440
cycle	2	4	2	3	3	0	2020
cycle	1	5	2	3	3	0	-40
cycle	0	6	2	3	3	0	420
cycle	5	0	3	3	3	0	240
cycle	4	1	3	3	3	0	2560
cycle	3	2	3	3	3	0	1440
cycle	2	3	3	3	3	0	-1800
cycle	1	4	3	3	3	0	120
cycle	0	5	3	3	3	0	-680
cycle	4	0	4	3	3	0	-50
cycle	3	1	4	3	3	0	1240
cycle	2	2	4	3	3	0	2020
cycle	1	3	4	3	3	0	120
cycle	0	4	4	3	3	0	420
cycle	3	0	5	3	3	0	-1180
cycle	2	1	5	3	3	0	580
cycle	1	2	5	3	3	0	-40
cycle	0	3	5	3	3	0	-680
cycle	2	0	6	3	3	0	-30
cycle	1	1	6	3	3	0	300
cycle	0	2	6	3	3	0	420
cycle	1	0	7	3	3	0	-200
cycle	0	1	7	3	3	0	100
cycle	0	0	8	3	3	0	-250
cycle	7	0	0	3	4	0	160
cycle	6	1	0	3	4	0	-520
cycle	5	2	0	3	4	0	140
cycle	4	3	0	3	4	0	1020
cycle	3	4	0	3	4	0	-1580
cycle	2	5	0	3	4	0	-340
cycle	1	6	0	3	4	0	-350
cycle	0	7	0	3	4	0	-450
cycle	6	0	1	3	4	0	-520
cycle	5	1	1	3	4	0	-1440
cycle	4	2	1	3	4	0	-670
cycle	3	3	1	3	4	0	820
cycle	2	4	1	3	4	0	430
cycle	1	5	1	3	4	0	-160
cycle	0	6	1	3	4	0	120
cycle	5	0	2	3	4	0	140
cycle	4	1	2	3	4	0	-670
cycle	3	2	2	3	4	0	1360
cycle	2	3	2	3	4	0	1100
cycle	1	4	2	3	4	0	-1170
cycle	0	5	2	3	4	0	400
cycle	4	0	3	3	4	0	1020
cycle	3	1	3	3	4	0	820
cycle	2	2	3	3	4	0	1100
cycle	1	3	3	3	4	0	4740
cycle	0	4	3	3	4	0	20
cycle	3	0	4	3	4	0	-1580
cycle	2	1	4	3	4	0	430
cycle	1	2	4	3	4	0	-1170
cycle	0	3	4	3	4	0	20
cycle	2	0	5	3	4	0	-340
cycle	1	1	5	3	4	0	-160
cycle	0	2	5	3	4	0	400
cycle	1	0	6	3	4	0	-350
cycle	0	1	6	3	4	0	120
cycle	0	0	7	3	4	0	-450
cycle	6	0	0	3	5	0	-720
cycle	5	1	0	3	5	0	-600
cycle	4	2	0	3	5	0	-750
cycle	3	3	0	3	5	0	-2760
cycle	2	4	0	3	5	0	-720
cycle	1	5	0	3	5	0	-780
cycle	0	6	0	3	5	0	-860
cycle	5	0	1	3	5	0	-600
cycle	4	1	1	3	5	0	340
cycle	3	2	1	3	5	0	1480
cycle	2	3	1	3	5	0	-460
cycle	1	4	1	3	5	0	-20
cycle	0	5	1	3	5	0	180
cycle	4	0	2	3	5	0	-750
cycle	3	1	2	3	5	0	1480
cycle	2	2	2	3	5	0	640
cycle	1	3	2	3	5	0	-160
cycle	0	4	2	3	5	0	660
cycle	3	0	3	3	5	0	-2760
cycle	2	1	3	3	5	0	-460
cycle	1	2	3	3	5	0	-160
cycle	0	3	3	3	5	0	-1200
cycle	2	0	4	3	5	0	-720
cycle	1	1	4	3	5	0	-20
cycle	0	2	4	3	5	0	660
cycle	1	0	5	3	5	0	-780
cycle	0	1	5	3	5	0	180
cycle	0	0	6	3	5	0	-860
cycle	4	1	0	3	6	0	110
cycle	3	2	0	3	6	0	-490
cycle	2	3	0	3	6	0	-200
cycle	1	4	0	3	6	0	-570
cycle	0	5	0	3	6	0	-530
cycle	4	0	1	3	6	0	110
cycle	3	1	1	3	6	0	1180
cycle	2	2	1	3	6	0	550
cycle	1	3	1	3	6	0	420
cycle	0	4	1	3	6	0	100
cycle	3	0	2	3	6	0	-490
cycle	2	1	2	3	6	0	550
cycle	1	2	2	3	6	0	300
cycle	0	3	2	3	6	0	470
cycle	2	0	3	3	6	0	-200
cycle	1	1	3	3	6	0	420
cycle	0	2	3	3	6	0	470
cycle	1	0	4	3	6	0	-570
cycle	0	1	4	3	6	0	100
cycle	0	0	5	3	6	0	-530
cycle	4	0	0	3	7	0	160
cycle	3	1	0	3	7	0	-60
cycle	2	2	0	3	7	0	-60
cycle	1	3	0	3	7	0	-340
cycle	0	4	0	3	7	0	-460
cycle	3	0	1	3	7	0	-60
cycle	2	1	1	3	7	0	-60
cycle	1	2	1	3	7	0	120
cycle	0	3	1	3	7	0	100
cycle	2	0	2	3	7	0	-60
cycle	1	1	2	3	7	0	120
cycle	0	2	2	3	7	0	140
cycle	1	0	3	3	7	0	-340
cycle	0	1	3	3	7	0	100
cycle	0	0	4	3	7	0	-460
cycle	3	0	0	3	8	0	-540
cycle	2	1	0	3	8	0	-390
cycle	1	2	0	3	8	0	-350
cycle	0	3	0	3	8	0	-480
cycle	2	0	1	3	8	0	-390
cycle	0	2	1	3	8	0	30
cycle	1	0	2	3	8	0	-350
cycle	0	1	2	3	8	0	30
cycle	0	0	3	3	8	0	-480
cycle	0	2	0	3	9	0	50
cycle	0	0	2	3	9	0	50
cycle	0	0	0	3	11	0	-120
cycle	9	1	0	3	0	1	100
cycle	8	2	0	3	0	1	-50
cycle	6	4	0	3	0	1	410
cycle	5	5	0	3	0	1	160
cycle	4	6	0	3	0	1	40
cycle	3	7	0	3	0	1	240
cycle	2	8	0	3	0	1	100
cycle	9	0	1	3	0	1	100
cycle	8	1	1	3	0	1	100
cycle	7	2	1	3	0	1	-60
cycle	6	3	1	3	0	1	-160
cycle	5	4	1	3	0	1	-40
cycle	4	5	1	3	0	1	160
cycle	3	6	1	3	0	1	-480
cycle	2	7	1	3	0	1	-240
cycle	1	8	1	3	0	1	180
cycle	8	0	2	3	0	1	-50
cycle	7	1	2	3	0	1	-60
cycle	6	2	2	3	0	1	120
cycle	5	3	2	3	0	1	460
cycle	4	4	2	3	0	1	1030
cycle	3	5	2	3	0	1	-200
cycle	2	6	2	3	0	1	-490
cycle	1	7	2	3	0	1	900
cycle	6	1	3	3	0	1	-160
cycle	5	2	3	3	0	1	460
cycle	4	3	3	3	0	1	-2520
cycle	3	4	3	3	0	1	220
cycle	2	5	3	3	0	1	600
cycle	1	6	3	3	0	1	-4740
cycle	6	0	4	3	0	1	410
cycle	5	1	4	3	0	1	-40
cycle	4	2	4	3	0	1	1030
cycle	3	3	4	3	0	1	220
cycle	2	4	4	3	0	1	-360
cycle	1	5	4	3	0	1	3560
cycle	5	0	5	3	0	1	160
cycle	4	1	5	3	0	1	160
cycle	3	2	5	3	0	1	-200
cycle	2	3	5	3	0	1	600
cycle	1	4	5	3	0	1	3560
cycle	4	0	6	3	0	1	40
cycle	3	1	6	3	0	1	-480
cycle	2	2	6	3	0	1	-490
cycle	1	3	6	3	0	1	-4740
cycle	3	0	7	3	0	1	240
cycle	2	1	7	3	0	1	-240
cycle	1	2	7	3	0	1	900
cycle	2	0	8	3	0	1	100
cycle	1	1	8	3	0	1	180
cycle	8	0	0	3	2	1	280
cycle	7	1	0	3	2	1	-300
cycle	6	2	0	3	2	1	290
cycle	5	3	0	3	2	1	1680
cycle	4	4	0	3	2	1	60
cycle	3	5	0	3	2	1	-260
cycle	2	6	0	3	2	1	1050
cycle	1	7	0	3	2	1	440
cycle	0	8	0	3	2	1	10
cycle	7	0	1	3	2	1	-300
cycle	6	1	1	3	2	1	-1020
cycle	5	2	1	3	2	1	-3940
cycle	4	3	1	3	2	1	40
cycle	3	4	1	3	2	1	-1040
cycle	2	5	1	3	2	1	-3300
cycle	1	6	1	3	2	1	-1620
cycle	0	7	1	3	2	1	-360
cycle	6	0	2	3	2	1	290
cycle	5	1	2	3	2	1	-3940
cycle	4	2	2	3	2	1	-100
cycle	3	3	2	3	2	1	1440
cycle	2	4	2	3	2	1	-11520
cycle	1	5	2	3	2	1	-120
cycle	0	6	2	3	2	1	-600
cycle	5	0	3	3	2	1	1680
cycle	4	1	3	3	2	1	40
cycle	3	2	3	3	2	1	1440
cycle	2	3	3	3	2	1	37080
cycle	1	4	3	3	2	1	2280
cycle	0	5	3	3	2	1	1080
cycle	4	0	4	3	2	1	60
cycle	3	1	4	3	2	1	-1040
cycle	2	2	4	3	2	1	-11520
cycle	1	3	4	3	2	1	2280
cycle	0	4	4	3	2	1	60
cycle	3	0	5	3	2	1	-260
cycle	2	1	5	3	2	1	-3300
cycle	1	2	5	3	2	1	-120
cycle	0	3	5	3	2	1	1080
cycle	2	0	6	3	2	1	1050
cycle	1	1	6	3	2	1	-1620
cycle	0	2	6	3	2	1	-600
cycle	1	0	7	3	2	1	440
cycle	0	1	7	3	2	1	-360
cycle	0	0	8	3	2	1	10
cycle	7	0	0	3	3	1	-640
cycle	6	1	0	3	3	1	360
cycle	5	2	0	3	3	1	-200
cycle	4	3	0	3	3	1	-3420
cycle	3	4	0	3	3	1	200
cycle	2	5	0	3	3	1	400
cycle	1	6	0	3	3	1	100
cycle	0	7	0	3	3	1	40
cycle	6	0	1	3	3	1	360
cycle	5	1	1	3	3	1	1280
cycle	4	2	1	3	3	1	7160
cycle	3	3	1	3	3	1	-1280
cycle	2	4	1	3	3	1	2400
cycle	1	5	1	3	3	1	1800
cycle	0	6	1	3	3	1	-180
cycle	5	0	2	3	3	1	-200
cycle	4	1	2	3	3	1	7160
cycle	3	2	2	3	3	1	1600
cycle	2	3	2	3	3	1	1840
cycle	1	4	2	3	3	1	8160
cycle	0	5	2	3	3	1	-240
cycle	4	0	3	3	3	1	-3420
cycle	3	1	3	3	3	1	-1280
cycle	2	2	3	3	3	1	1840
cycle	1	3	3	3	3	1	-13680
cycle	0	4	3	3	3	1	340
cycle	3	0	4	3	3	1	200
cycle	2	1	4	3	3	1	2400
cycle	1	2	4	3	3	1	8160
cycle	0	3	4	3	3	1	340
cycle	2	0	5	3	3	1	400
cycle	1	1	5	3	3	1	1800
cycle	0	2	5	3	3	1	-240
cycle	1	0	6	3	3	1	100
cycle	0	1	6	3	3	1	-180
cycle	0	0	7	3	3	1	40
cycle	5	1	0	3	4	1	360
cycle	4	2	0	3	4	1	-10
cycle	3	3	0	3	4	1	-540
cycle	2	4	0	3	4	1	-630
cycle	1	5	0	3	4	1	120
cycle	0	6	0	3	4	1	-310
cycle	5	0	1	3	4	1	360
cycle	4	1	1	3	4	1	3140
cycle	3	2	1	3	4	1	2380
cycle	2	3	1	3	4	1	6900
cycle	1	4	1	3	4	1	660
cycle	4	0	2	3	4	1	-10
cycle	3	1	2	3	4	1	2380
cycle	2	2	2	3	4	1	2580
cycle	1	3	2	3	4	1	4500
cycle	0	4	2	3	4	1	-140
cycle	3	0	3	3	4	1	-540
cycle	2	1	3	3	4	1	6900
cycle	1	2	3	3	4	1	4500
cycle	0	3	3	3	4	1	2220
cycle	2	0	4	3	4	1	-630
cycle	1	1	4	3	4	1	660
cycle	0	2	4	3	4	1	-140
cycle	1	0	5	3	4	1	120
cycle	0	0	6	3	4	1	-310
cycle	5	0	0	3	5	1	1160
cycle	4	1	0	3	5	1	480
cycle	3	2	0	3	5	1	460
cycle	2	3	0	3	5	1	2820
cycle	1	4	0	3	5	1	1020
cycle	0	5	0	3	5	1	-620
cycle	4	0	1	3	5	1	480
cycle	3	1	1	3	5	1	-1560
cycle	2	2	1	3	5	1	-2800
cycle	1	3	1	3	5	1	-1880
cycle	0	4	1	3	5	1	-60
cycle	3	0	2	3	5	1	460
cycle	2	1	2	3	5	1	-2800
cycle	1	2	2	3	5	1	2000
cycle	0	3	2	3	5	1	300
cycle	2	0	3	3	5	1	2820
cycle	1	1	3	3	5	1	-1880
cycle	0	2	3	3	5	1	300
cycle	1	0	4	3	5	1	1020
cycle	0	1	4	3	5	1	-60
cycle	0	0	5	3	5	1	-620
cycle	4	0	0	3	6	1	-1120
cycle	3	1	0	3	6	1	-180
cycle	2	2	0	3	6	1	360
cycle	1	3	0	3	6	1	-400
cycle	0	4	0	3	6	1	-160
cycle	3	0	1	3	6	1	-180
cycle	2	1	1	3	6	1	140
cycle	1	2	1	3	6	1	680
cycle	0	3	1	3	6	1	260
cycle	2	0	2	3	6	1	360
cycle	1	1	2	3	6	1	680
cycle	0	2	2	3	6	1	420
cycle	1	0	3	3	6	1	-400
cycle	0	1	3	3	6	1	260
cycle	0	0	4	3	6	1	-160
cycle	2	1	0	3	7	1	-240
cycle	1	2	0	3	7	1	-520
cycle	0	3	0	3	7	1	-340
cycle	2	0	1	3	7	1	-240
cycle	1	1	1	3	7	1	680
cycle	0	2	1	3	7	1	60
cycle	1	0	2	3	7	1	-520
cycle	0	1	2	3	7	1	60
cycle	0	0	3	3	7	1	-340
cycle	2	0	0	3	8	1	280
cycle	1	1	0	3	8	1	120
cycle	0	2	0	3	8	1	-400
cycle	1	0	1	3	8	1	120
cycle	0	1	1	3	8	1	100
cycle	0	0	2	3	8	1	-400
cycle	0	1	0	3	9	1	100
cycle	0	0	1	3	9	1	100
cycle	9	0	0	3	0	2	180
cycle	8	1	0	3	0	2	30
cycle	7	2	0	3	0	2	220
cycle	6	3	0	3	0	2	1570
cycle	5	4	0	3	0	2	810
cycle	4	5	0	3	0	2	1050
cycle	3	6	0	3	0	2	1510
cycle	2	7	0	3	0	2	140
cycle	1	8	0	3	0	2	90
cycle	0	9	0	3	0	2	180
cycle	8	0	1	3	0	2	30
cycle	7	1	1	3	0	2	-340
cycle	6	2	1	3	0	2	-550
cycle	5	3	1	3	0	2	880
cycle	4	4	1	3	0	2	-70
cycle	3	5	1	3	0	2	-700
cycle	2	6	1	3	0	2	90
cycle	1	7	1	3	0	2	120
cycle	0	8	1	3	0	2	-90
cycle	7	0	2	3	0	2	220
cycle	6	1	2	3	0	2	-550
cycle	5	2	2	3	0	2	-280
cycle	4	3	2	3	0	2	-980
cycle	3	4	2	3	0	2	-3750
cycle	2	5	2	3	0	2	-240
cycle	1	6	2	3	0	2	110
cycle	0	7	2	3	0	2	-450
cycle	6	0	3	3	0	2	1570
cycle	5	1	3	3	0	2	880
cycle	4	2	3	3	0	2	-980
cycle	3	3	3	3	0	2	7020
cycle	2	4	3	3	0	2	-810
cycle	1	5	3	3	0	2	-480
cycle	0	6	3	3	0	2	2220
cycle	5	0	4	3	0	2	810
cycle	4	1	4	3	0	2	-70
cycle	3	2	4	3	0	2	-3750
cycle	2	3	4	3	0	2	-810
cycle	1	4	4	3	0	2	-420
cycle	0	5	4	3	0	2	-1780
cycle	4	0	5	3	0	2	1050
cycle	3	1	5	3	0	2	-700
cycle	2	2	5	3	0	2	-240
cycle	1	3	5	3	0	2	-480
cycle	0	4	5	3	0	2	-1780
cycle	3	0	6	3	0	2	1510
cycle	2	1	6	3	0	2	90
cycle	1	2	6	3	0	2	110
cycle	0	3	6	3	0	2	2220
cycle	2	0	7	3	0	2	140
cycle	1	1	7	3	0	2	120
cycle	0	2	7	3	0	2	-450
cycle	1	0	8	3	0	2	90
cycle	0	1	8	3	0	2	-90
cycle	0	0	9	3	0	2	180
cycle	8	0	0	3	1	2	-280
cycle	7	1	0	3	1	2	300
cycle	6	2	0	3	1	2	-290
cycle	5	3	0	3	1	2	-1680
cycle	4	4	0	3	1	2	-60
cycle	3	5	0	3	1	2	260
cycle	2	6	0	3	1	2	-1050
cycle	1	7	0	3	1	2	-440
cycle	0	8	0	3	1	2	-10
cycle	7	0	1	3	1	2	300
cycle	6	1	1	3	1	2	1020
cycle	5	2	1	3	1	2	3940
cycle	4	3	1	3	1	2	-40
cycle	3	4	1	3	1	2	1040
cycle	2	5	1	3	1	2	3300
cycle	1	6	1	3	1	2	1620
cycle	0	7	1	3	1	2	360
cycle	6	0	2	3	1	2	-290
cycle	5	1	2	3	1	2	3940
cycle	4	2	2	3	1	2	100
cycle	3	3	2	3	1	2	-1440
cycle	2	4	2	3	1	2	11520
cycle	1	5	2	3	1	2	120
cycle	0	6	2	3	1	2	600
cycle	5	0	3	3	1	2	-1680
cycle	4	1	3	3	1	2	-40
cycle	3	2	3	3	1	2	-1440
cycle	2	3	3	3	1	2	-37080
cycle	1	4	3	3	1	2	-2280
cycle	0	5	3	3	1	2	-1080
cycle	4	0	4	3	1	2	-60
cycle	3	1	4	3	1	2	1040
cycle	2	2	4	3	1	2	11520
cycle	1	3	4	3	1	2	-2280
cycle	0	4	4	3	1	2	-60
cycle	3	0	5	3	1	2	260
cycle	2	1	5	3	1	2	3300
cycle	1	2	5	3	1	2	120
cycle	0	3	5	3	1	2	-1080
cycle	2	0	6	3	1	2	-1050
cycle	1	1	6	3	1	2	1620
cycle	0	2	6	3	1	2	600
cycle	1	0	7	3	1	2	-440
cycle	0	1	7	3	1	2	360
cycle	0	0	8	3	1	2	-10
cycle	6	0	0	3	3	2	2220
cycle	5	1	0	3	3	2	-480
cycle	4	2	0	3	3	2	350
cycle	3	3	0	3	3	2	7140
cycle	2	4	0	3	3	2	180
cycle	1	5	0	3	3	2	660
cycle	0	6	0	3	3	2	1480
cycle	5	0	1	3	3	2	-480
cycle	4	1	1	3	3	2	-3080
cycle	3	2	1	3	3	2	-14640
cycle	2	3	1	3	3	2	-2000
cycle	1	4	1	3	3	2	3440
cycle	0	5	1	3	3	2	-120
cycle	4	0	2	3	3	2	350
cycle	3	1	2	3	3	2	-14640
cycle	2	2	2	3	3	2	2600
cycle	1	3	2	3	3	2	400
cycle	0	4	2	3	3	2	-1730
cycle	3	0	3	3	3	2	7140
cycle	2	1	3	3	3	2	-2000
cycle	1	2	3	3	3	2	400
cycle	0	3	3	3	3	2	5220
cycle	2	0	4	3	3	2	180
cycle	1	1	4	3	3	2	3440
cycle	0	2	4	3	3	2	-1730
cycle	1	0	5	3	3	2	660
cycle	0	1	5	3	3	2	-120
cycle	0	0	6	3	3	2	1480
cycle	5	0	0	3	4	2	-2900
cycle	3	2	0	3	4	2	830
cycle	2	3	0	3	4	2	-5010
cycle	1	4	0	3	4	2	-690
cycle	0	5	0	3	4	2	710
cycle	2	2	1	3	4	2	13420
cycle	1	3	1	3	4	2	6860
cycle	0	4	1	3	4	2	360
cycle	3	0	2	3	4	2	830
cycle	2	1	2	3	4	2	13420
cycle	1	2	2	3	4	2	2680
cycle	0	3	2	3	4	2	120
cycle	2	0	3	3	4	2	-5010
cycle	1	1	3	3	4	2	6860
cycle	0	2	3	3	4	2	120
cycle	1	0	4	3	4	2	-690
cycle	0	1	4	3	4	2	360
cycle	0	0	5	3	4	2	710
cycle	3	1	0	3	5	2	-600
cycle	2	2	0	3	5	2	-180
cycle	1	3	0	3	5	2	1140
cycle	0	4	0	3	5	2	90
cycle	3	0	1	3	5	2	-600
cycle	2	1	1	3	5	2	720
cycle	1	2	1	3	5	2	1140
cycle	0	3	1	3	5	2	420
cycle	2	0	2	3	5	2	-180
cycle	1	1	2	3	5	2	1140
cycle	0	2	2	3	5	2	360
cycle	1	0	3	3	5	2	1140
cycle	0	1	3	3	5	2	420
cycle	0	0	4	3	5	2	90
cycle	3	0	0	3	6	2	2220
cycle	2	1	0	3	6	2	780
cycle	1	2	0	3	6	2	70
cycle	0	3	0	3	6	2	1370
cycle	2	0	1	3	6	2	780
cycle	1	1	1	3	6	2	1160
cycle	1	0	2	3	6	2	70
cycle	0	0	3	3	6	2	1370
cycle	2	0	0	3	7	2	-1120
cycle	1	1	0	3	7	2	60
cycle	0	2	0	3	7	2	160
cycle	1	0	1	3	7	2	60
cycle	0	1	1	3	7	2	-400
cycle	0	0	2	3	7	2	160
cycle	0	1	0	3	8	2	-360
cycle	0	0	1	3	8	2	-360
cycle	0	0	0	3	9	2	180
cycle	7	1	0	3	0	3	-140
cycle	6	2	0	3	0	3	610
cycle	5	3	0	3	0	3	-240
cycle	4	4	0	3	0	3	50
cycle	3	5	0	3	0	3	1180
cycle	2	6	0	3	0	3	30
cycle	1	7	0	3	0	3	200
cycle	0	8	0	3	0	3	250
cycle	7	0	1	3	0	3	-140
cycle	6	1	1	3	0	3	-700
cycle	5	2	1	3	0	3	-420
cycle	4	3	1	3	0	3	-2560
cycle	3	4	1	3	0	3	-1240
cycle	2	5	1	3	0	3	-580
cycle	1	6	1	3	0	3	-300
cycle	0	7	1	3	0	3	-100
cycle	6	0	2	3	0	3	610
cycle	5	1	2	3	0	3	-420
cycle	4	2	2	3	0	3	-1800
cycle	3	3	2	3	0	3	-1440
cycle	2	4	2	3	0	3	-2020
cycle	1	5	2	3	0	3	40
cycle	0	6	2	3	0	3	-420
cycle	5	0	3	3	0	3	-240
cycle	4	1	3	3	0	3	-2560
cycle	3	2	3	3	0	3	-1440
cycle	2	3	3	3	0	3	1800
cycle	1	4	3	3	0	3	-120
cycle	0	5	3	3	0	3	680
cycle	4	0	4	3	0	3	50
cycle	3	1	4	3	0	3	-1240
cycle	2	2	4	3	0	3	-2020
cycle	1	3	4	3	0	3	-120
cycle	0	4	4	3	0	3	-420
cycle	3	0	5	3	0	3	1180
cycle	2	1	5	3	0	3	-580
cycle	1	2	5	3	0	3	40
cycle	0	3	5	3	0	3	680
cycle	2	0	6	3	0	3	30
cycle	1	1	6	3	0	3	-300
cycle	0	2	6	3	0	3	-420
cycle	1	0	7	3	0	3	200
cycle	0	1	7	3	0	3	-100
cycle	0	0	8	3	0	3	250
cycle	7	0	0	3	1	3	640
cycle	6	1	0	3	1	3	-360
cycle	5	2	0	3	1	3	200
cycle	4	3	0	3	1	3	3420
cycle	3	4	0	3	1	3	-200
cycle	2	5	0	3	1	3	-400
cycle	1	6	0	3	1	3	-100
cycle	0	7	0	3	1	3	-40
cycle	6	0	1	3	1	3	-360
cycle	5	1	1	3	1	3	-1280
cycle	4	2	1	3	1	3	-7160
cycle	3	3	1	3	1	3	1280
cycle	2	4	1	3	1	3	-2400
cycle	1	5	1	3	1	3	-1800
cycle	0	6	1	3	1	3	180
cycle	5	0	2	3	1	3	200
cycle	4	1	2	3	1	3	-7160
cycle	3	2	2	3	1	3	-1600
cycle	2	3	2	3	1	3	-1840
cycle	1	4	2	3	1	3	-8160
cycle	0	5	2	3	1	3	240
cycle	4	0	3	3	1	3	3420
cycle	3	1	3	3	1	3	1280
cycle	2	2	3	3	1	3	-1840
cycle	1	3	3	3	1	3	13680
cycle	0	4	3	3	1	3	-340
cycle	3	0	4	3	1	3	-200
cycle	2	1	4	3	1	3	-2400
cycle	1	2	4	3	1	3	-8160
cycle	0	3	4	3	1	3	-340
cycle	2	0	5	3	1	3	-400
cycle	1	1	5	3	1	3	-1800
cycle	0	2	5	3	1	3	240
cycle	1	0	6	3	1	3	-100
cycle	0	1	6	3	1	3	180
cycle	0	0	7	3	1	3	-40
cycle	6	0	0	3	2	3	-2220
cycle	5	1	0	3	2	3	480
cycle	4	2	0	3	2	3	-350
cycle	3	3	0	3	2	3	-7140
cycle	2	4	0	3	2	3	-180
cycle	1	5	0	3	2	3	-660
cycle	0	6	0	3	2	3	-1480
cycle	5	0	1	3	2	3	480
cycle	4	1	1	3	2	3	3080
cycle	3	2	1	3	2	3	14640
cycle	2	3	1	3	2	3	2000
cycle	1	4	1	3	2	3	-3440
cycle	0	5	1	3	2	3	120
cycle	4	0	2	3	2	3	-350
cycle	3	1	2	3	2	3	14640
cycle	2	2	2	3	2	3	-2600
cycle	1	3	2	3	2	3	-400
cycle	0	4	2	3	2	3	1730
cycle	3	0	3	3	2	3	-7140
cycle	2	1	3	3	2	3	2000
cycle	1	2	3	3	2	3	-400
cycle	0	3	3	3	2	3	-5220
cycle	2	0	4	3	2	3	-180
cycle	1	1	4	3	2	3	-3440
cycle	0	2	4	3	2	3	1730
cycle	1	0	5	3	2	3	-660
cycle	0	1	5	3	2	3	120
cycle	0	0	6	3	2	3	-1480
cycle	4	0	0	3	4	3	4800
cycle	3	1	0	3	4	3	800
cycle	2	2	0	3	4	3	480
cycle	1	3	0	3	4	3	2880
cycle	0	4	0	3	4	3	-1530
cycle	3	0	1	3	4	3	800
cycle	2	1	1	3	4	3	3080
cycle	1	2	1	3	4	3	-4780
cycle	0	3	1	3	4	3	-1740
cycle	2	0	2	3	4	3	480
cycle	1	1	2	3	4	3	-4780
cycle	0	2	2	3	4	3	-440
cycle	1	0	3	3	4	3	2880
cycle	0	1	3	3	4	3	-1740
cycle	0	0	4	3	4	3	-1530
cycle	3	0	0	3	5	3	-4440
cycle	2	1	0	3	5	3	-120
cycle	1	2	0	3	5	3	660
cycle	0	3	0	3	5	3	-3000
cycle	2	0	1	3	5	3	-120
cycle	1	1	1	3	5	3	-2840
cycle	0	2	1	3	5	3	1060
cycle	1	0	2	3	5	3	660
cycle	0	1	2	3	5	3	1060
cycle	0	0	3	3	5	3	-3000
cycle	1	1	0	3	6	3	-540
cycle	0	2	0	3	6	3	120
cycle	1	0	1	3	6	3	-540
cycle	0	1	1	3	6	3	480
cycle	0	0	2	3	6	3	120
cycle	1	0	0	3	7	3	640
cycle	0	1	0	3	7	3	-200
cycle	0	0	1	3	7	3	-200
cycle	0	0	0	3	8	3	-540
cycle	7	0	0	3	0	4	-160
cycle	6	1	0	3	0	4	520
cycle	5	2	0	3	0	4	-140
cycle	4	3	0	3	0	4	-1020
cycle	3	4	0	3	0	4	1580
cycle	2	5	0	3	0	4	340
cycle	1	6	0	3	0	4	350
cycle	0	7	0	3	0	4	450
cycle	6	0	1	3	0	4	520
cycle	5	1	1	3	0	4	1440
cycle	4	2	1	3	0	4	670
cycle	3	3	1	3	0	4	-820
cycle	2	4	1	3	0	4	-430
cycle	1	5	1	3	0	4	160
cycle	0	6	1	3	0	4	-120
cycle	5	0	2	3	0	4	-140
cycle	4	1	2	3	0	4	670
cycle	3	2	2	3	0	4	-1360
cycle	2	3	2	3	0	4	-1100
cycle	1	4	2	3	0	4	1170
cycle	0	5	2	3	0	4	-400
cycle	4	0	3	3	0	4	-1020
cycle	3	1	3	3	0	4	-820
cycle	2	2	3	3	0	4	-1100
cycle	1	3	3	3	0	4	-4740
cycle	0	4	3	3	0	4	-20
cycle	3	0	4	3	0	4	1580
cycle	2	1	4	3	0	4	-430
cycle	1	2	4	3	0	4	1170
